num,datetime,is_corrected,temp,temp_err,thermal_cond,thermal_cond_err,thermal_diff,thermal_diff_err,tau_min,tau_max,tau_max_limit,mean_power
121,2024-02-19 20:23:52,True,372.7420251380967,1.529048731898816,0.0053743940403963,0.0002894728461044,7.758117205481339e-09,2.600286757715582e-09,2.242155201843063,4.306931417878149,24.74873734152916,0.0044284272613257
122,2024-02-20 05:30:12,True,393.9775905627999,1.579708943737997,0.0055715912125668,0.0002457796701607,7.093879882795182e-09,1.8995076226575646e-09,2.115712221934675,4.683404381174308,24.748737341529164,0.0046177384728598
123,2024-02-22 17:04:31,True,400.4998037389386,0.987201136968326,0.0055515109927078,0.0002625095326345,6.803977187973482e-09,1.969152345959636e-09,2.119109469579733,4.486977657534472,24.748737341529164,0.0046760791898083
124,2024-02-23 08:39:21,True,400.86783030916257,0.9787886451181596,0.0054799717160681,0.0002509256890243,6.4810002718507265e-09,1.8201504740652887e-09,2.132993715611748,4.516160742878207,24.748737341529164,0.0046779696178672
125,2024-02-26 15:56:40,True,294.05516096758186,1.101187359952147,0.0045481275459266,0.0001345608389224,1.0491456060918589e-08,1.7307515068800347e-09,2.1140861576462107,5.775148380575185,24.748737341529164,0.0037100857636642
126,2024-02-27 08:33:27,True,259.5967338022272,0.5303849268285363,0.0041579331880287,0.0001660874586809,1.3219236428109624e-08,3.0953882141211103e-09,2.455192825669297,5.019548249790706,24.748737341529164,0.0033296163441584
127,2024-02-28 09:42:02,True,182.6277051828698,0.3565154263709055,0.0033389693309554,7.23558676429375e-05,2.751616697042748e-08,3.554208425340184e-09,3.05417429151889,8.215665376490122,24.748737341529164,0.0023281135961277
128,2024-02-28 19:26:26,True,164.47971144887077,0.4560585613511215,0.0033740066248094,0.0002172242710049,7.890410679327939e-08,4.361022866582088e-08,17.18769838675435,23.025131781252504,24.748737341529164,0.0020642434819225
129,2024-02-29 09:31:11,True,151.70134577717982,0.9283267064149912,0.0020484925309425,4.734968552495936e-05,8.735962140966938e-09,9.55611911248151e-10,1.984922901670513,5.556337841256339,24.748737341529164,0.0018671840850818
130,2024-03-01 10:25:01,True,145.00879787234493,1.3322525836262014,0.0024467870791407,4.222064604351445e-05,3.1326070087180854e-08,2.813306239618583e-09,2.13859912857188,9.378891448609682,24.748737341529164,0.0017710519811117
131,2024-03-04 08:55:18,True,143.9894861447919,1.1560519846094734,0.0023453412654968,4.029955504007114e-05,2.5309237487129526e-08,2.332311912710293e-09,2.4387846992868063,8.672891894388453,24.748737341529164,0.0017505999392465
132,2024-03-04 13:39:10,True,147.68449840797786,1.5242129660570771,0.0021872389323188,6.575561568784608e-05,2.6211901708554997e-08,3.7783559282542995e-09,1.989471577578278,5.624745804232035,24.748737341529164,0.0018288965333076
133,2024-03-04 22:54:36,True,189.42672570443068,1.6665928697659198,0.0026149509275027,8.385213476427534e-05,1.973653595310937e-08,3.285687612415282e-09,2.312704313848323,5.19990906225867,24.748737341529164,0.0024365929157654
134,2024-03-05 08:01:38,True,229.25360674489235,2.877277518177092,0.0034836958329386,6.132026532601435e-05,2.6843864709468565e-08,2.6303460239320347e-09,2.484771394550768,9.214507261706892,24.748737341529164,0.0029491558996869
