time,shunt_voltage,voltage,temperature,current
2023-07-01 14:07:05.652,1.7189621,0.24792439,303.37835787148566,0.03647347604770725
2023-07-01 14:07:06.780,1.7189621,0.24792873,303.38298074153914,0.03647347604770725
2023-07-01 14:07:07.905,1.7189838,0.24793091,303.3819690203684,0.03647393648510156
2023-07-01 14:07:09.029,1.7189621,0.24793308,303.38761426336697,0.03647347604770725
2023-07-01 14:07:10.163,1.7189295,0.24793308,303.3926228589592,0.03647278433070014
2023-07-01 14:07:11.302,1.7189621,0.24793852,303.39340882859534,0.03647347604770725
2023-07-01 14:07:12.417,1.7189295,0.24793634,303.39609540324307,0.03647278433070014
2023-07-01 14:07:13.544,1.7189404,0.24794395,303.4025268388399,0.036473015610312944
2023-07-01 14:07:14.667,1.7189512,0.24794395,303.40086745751444,0.036473244768094444
2023-07-01 14:07:15.792,1.7189186,0.2479483,303.4105100871144,0.036472553051087334
2023-07-01 14:07:16.928,1.7189078,0.24794721,303.41100846695525,0.03647232389330583
2023-07-01 14:07:18.056,1.7189295,0.2479483,303.40883526938177,0.03647278433070014
2023-07-01 14:07:19.185,1.7188969,0.24795373,303.41962862043044,0.036472092613693025
2023-07-01 14:07:20.308,1.7189186,0.2479559,303.4186057343319,0.036472553051087334
2023-07-01 14:07:21.435,1.7189295,0.2479559,303.41693086526357,0.03647278433070014
2023-07-01 14:07:22.561,1.7189078,0.2479646,303.4295327024372,0.03647232389330583
2023-07-01 14:07:23.685,1.7189186,0.24796351,303.4267120337168,0.036472553051087334
2023-07-01 14:07:24.809,1.7189295,0.24796786,303.4296707766775,0.03647278433070014
2023-07-01 14:07:25.927,1.7189295,0.24796677,303.4285096977944,0.03647278433070014
2023-07-01 14:07:27.052,1.7189078,0.24797003,303.43531686567275,0.03647232389330583
2023-07-01 14:07:28.181,1.7189186,0.24797003,303.43365724685606,0.036472553051087334
2023-07-01 14:07:29.305,1.7189186,0.24797438,303.43829093967133,0.036472553051087334
2023-07-01 14:07:30.422,1.7189078,0.24797438,303.4399505876018,0.03647232389330583
2023-07-01 14:07:31.545,1.7188969,0.24797981,303.4474098237033,0.036472092613693025
2023-07-01 14:07:32.670,1.718886,0.24797981,303.4490849178136,0.036471861334080216
2023-07-01 14:07:33.786,1.7188969,0.24798416,303.4520435987122,0.036472092613693025
2023-07-01 14:07:34.928,1.7188969,0.24798416,303.4520435987122,0.036472092613693025
2023-07-01 14:07:36.056,1.7188969,0.24798742,303.455516289388,0.036472092613693025
2023-07-01 14:07:37.184,1.7188643,0.24798742,303.46052647897176,0.03647140089668591
2023-07-01 14:07:38.305,1.7188752,0.24799176,303.4634744827182,0.03647163217629872
2023-07-01 14:07:39.425,1.718886,0.24799611,303.46644847068933,0.036471861334080216
2023-07-01 14:07:40.550,1.7188752,0.24799394,303.4657967407694,0.03647163217629872
2023-07-01 14:07:41.665,1.7188752,0.24799828,303.47041995175215,0.03647163217629872
2023-07-01 14:07:42.787,1.7188752,0.24799937,303.47158108077775,0.03647163217629872
2023-07-01 14:07:43.913,1.718886,0.24800806,303.4791781997485,0.036471861334080216
2023-07-01 14:07:45.046,1.7188752,0.24800806,303.48083815530305,0.03647163217629872
2023-07-01 14:07:46.178,1.718886,0.24800915,303.4803393214786,0.036471861334080216
2023-07-01 14:07:47.304,1.7188752,0.24801458,303.48778362433706,0.03647163217629872
2023-07-01 14:07:48.430,1.7188317,0.24801024,303.4898466154375,0.0364707091796788
2023-07-01 14:07:49.553,1.7188643,0.24801676,303.49178128782245,0.03647140089668591
2023-07-01 14:07:50.691,1.7188643,0.24801893,303.49409290797263,0.03647140089668591
2023-07-01 14:07:51.828,1.7188426,0.24801893,303.49742844059324,0.036470940459291605
2023-07-01 14:07:52.949,1.7188752,0.24801784,303.491256358854,0.03647163217629872
2023-07-01 14:07:54.074,1.7188752,0.24802328,303.4970513514222,0.03647163217629872
2023-07-01 14:07:55.199,1.7188317,0.24802436,303.5048884673209,0.0364707091796788
2023-07-01 14:07:56.321,1.7188534,0.24802219,303.4992411278759,0.0364711696170731
2023-07-01 14:07:57.458,1.7188643,0.2480298,303.5056723797512,0.03647140089668591
2023-07-01 14:07:58.573,1.7188534,0.24803414,303.5119712371787,0.0364711696170731
2023-07-01 14:07:59.696,1.7188426,0.24803197,303.5113197733763,0.036470940459291605
2023-07-01 14:08:00.817,1.7188534,0.2480374,303.51544405600833,0.0364711696170731
2023-07-01 14:08:01.941,1.7188317,0.24804066,303.5222527806879,0.0364707091796788
2023-07-01 14:08:03.076,1.7188426,0.24803958,303.5194266191889,0.036470940459291605
2023-07-01 14:08:04.225,1.7188426,0.24804392,303.52404997146573,0.036470940459291605
2023-07-01 14:08:05.352,1.7188534,0.2480461,303.5247120080996,0.0364711696170731
2023-07-01 14:08:06.481,1.7188534,0.2480461,303.5247120080996,0.0364711696170731
2023-07-01 14:08:07.608,1.7188426,0.2480461,303.5263723004895,0.036470940459291605
2023-07-01 14:08:08.741,1.7188534,0.24804936,303.52818482692913,0.0364711696170731
2023-07-01 14:08:09.881,1.71881,0.24804827,303.53369577034164,0.03647024874228449
2023-07-01 14:08:11.001,1.7188426,0.24805262,303.5333179817902,0.036470940459291605
2023-07-01 14:08:12.120,1.71881,0.24805262,303.5383298633953,0.03647024874228449
2023-07-01 14:08:13.236,1.71881,0.24805805,303.54411448989674,0.03647024874228449
2023-07-01 14:08:14.366,1.71881,0.24806131,303.5475873964151,0.03647024874228449
2023-07-01 14:08:15.494,1.7187991,0.24806022,303.5481020554595,0.03647001746267168
2023-07-01 14:08:16.619,1.7188208,0.24806348,303.54823864469034,0.03647047790006599
