time,shunt_voltage,voltage,temperature,current,seconds_combined,temperature_corr_err,temperature_uncorr
2023-07-01 14:53:47.703,1.7173757,0.24949574,305.3004515550105,0.0364398153158027,15250.708,0.05523328612937025,305.29804236775453
2023-07-01 14:53:48.853,1.7173866,0.249499,305.3022388023819,0.0364400465954155,15251.858,0.05523328612937025,305.2998305394072
2023-07-01 14:53:49.980,1.7173757,0.249499,305.30392696047534,0.0364398153158027,15252.985,0.05523328612937025,305.30151960329624
2023-07-01 14:53:51.099,1.7174083,0.24949682,305.29654925233285,0.0364405070328098,15254.104,0.05523328612937025,305.29414279451964
2023-07-01 14:53:52.224,1.7173757,0.24949574,305.3004479213796,0.0364398153158027,15255.229,0.05523328612937025,305.29804236775453
2023-07-01 14:53:53.357,1.7173757,0.24949791,305.30276160474386,0.0364398153158027,15256.362,0.05523328612937025,305.3003569617368
2023-07-01 14:53:54.492,1.7173974,0.24949465,305.2959209535315,0.036440275753197,15257.497,0.05523328612937025,305.2935172227498
2023-07-01 14:53:55.614,1.717354,0.24949791,305.3061224755738,0.0364393548784084,15258.619,0.05523328612937025,305.3037196465691
2023-07-01 14:53:56.737,1.7173648,0.24949465,305.3009707043607,0.0364395840361899,15259.742,0.05523328612937025,305.2985687779368
2023-07-01 14:53:57.858,1.7173757,0.24950008,305.30507260387003,0.0364398153158027,15260.863,0.05523328612937025,305.3026715784194
2023-07-01 14:53:58.990,1.7173866,0.24950008,305.3033826208902,0.0364400465954155,15261.995,0.05523328612937025,305.30098250525384
2023-07-01 14:54:00.121,1.7173648,0.24949574,305.30213062001957,0.0364395840361899,15263.126,0.05523328612937025,305.2997314133937
2023-07-01 14:54:01.244,1.7173648,0.249499,305.3056069946363,0.0364395840361899,15264.249,0.05523328612937025,305.3032086905912
2023-07-01 14:54:02.367,1.7173866,0.249499,305.3022279408716,0.0364400465954155,15265.372,0.05523328612937025,305.2998305394072
2023-07-01 14:54:03.493,1.7173757,0.24950117,305.3062307164513,0.0364398153158027,15266.498,0.05523328612937025,305.3038342199788
2023-07-01 14:54:04.611,1.7173648,0.249499,305.30560428850157,0.0364395840361899,15267.616,0.05523328612937025,305.3032086905912
2023-07-01 14:54:05.733,1.7173431,0.24950008,305.31011812592465,0.0364391235987956,15268.738,0.05523328612937025,305.3077234297913
2023-07-01 14:54:06.853,1.7173648,0.24950117,305.3079171179283,0.0364395840361899,15269.858,0.05523328612937025,305.30552332196453
2023-07-01 14:54:07.982,1.717354,0.24950117,305.3095898373095,0.0364393548784084,15270.987,0.05523328612937025,305.3071969487488
2023-07-01 14:54:09.104,1.7173648,0.24950334,305.3102299401215,0.0364395840361899,15272.109,0.05523328612937025,305.3078379533378
2023-07-01 14:54:10.237,1.7173866,0.24950443,305.30801345177235,0.0364400465954155,15273.242,0.05523328612937025,305.3056223756066
2023-07-01 14:54:11.363,1.7173757,0.24950117,305.3062243911526,0.0364398153158027,15274.368,0.05523328612937025,305.3038342199788
2023-07-01 14:54:12.480,1.7173866,0.24950226,305.30569704703,0.0364400465954155,15275.485,0.05523328612937025,305.30330777361456
2023-07-01 14:54:13.602,1.7173648,0.24950334,305.3102263249762,0.0364395840361899,15276.607,0.05523328612937025,305.3078379533378
2023-07-01 14:54:14.726,1.7173648,0.24950334,305.3102254215917,0.0364395840361899,15277.731,0.05523328612937025,305.3078379533378
2023-07-01 14:54:15.894,1.7173974,0.24950443,305.3063353199989,0.036440275753197,15278.899,0.05523328612937025,305.3039487904932
2023-07-01 14:54:17.025,1.7173866,0.2495066,305.31032259809376,0.0364400465954155,15280.03,0.05523328612937025,305.3079369775986
2023-07-01 14:54:18.143,1.7173866,0.2495066,305.31032169953164,0.0364400465954155,15281.148,0.05523328612937025,305.3079369775986
2023-07-01 14:54:19.265,1.7173866,0.24950334,305.3068435615823,0.0364400465954155,15282.27,0.05523328612937025,305.3044597414263
2023-07-01 14:54:20.389,1.7173757,0.24950878,305.3143342947939,0.0364398153158027,15283.394,0.05523328612937025,305.3119513780224
2023-07-01 14:54:21.514,1.7173757,0.24950552,305.3108561323637,0.0364398153158027,15284.519,0.05523328612937025,305.3084741197803
2023-07-01 14:54:22.647,1.7173974,0.24950552,305.30749251932764,0.036440275753197,15285.652,0.05523328612937025,305.30511141736224
2023-07-01 14:54:23.777,1.7173866,0.24950769,305.31147980553754,0.0364400465954155,15286.782,0.05523328612937025,305.30909961177895
2023-07-01 14:54:24.907,1.7173866,0.2495066,305.3103162631504,0.0364400465954155,15287.912,0.05523328612937025,305.3079369775986
2023-07-01 14:54:26.025,1.7173866,0.24950552,305.30916339677657,0.0364400465954155,15289.03,0.05523328612937025,305.3067850097869
2023-07-01 14:54:27.147,1.7173974,0.24950986,305.31211807744785,0.036440275753197,15290.152,0.05523328612937025,305.3097405922352
2023-07-01 14:54:28.281,1.7173757,0.2495066,305.31200266869445,0.0364398153158027,15291.286,0.05523328612937025,305.3096260949035
2023-07-01 14:54:29.434,1.7173866,0.24950878,305.3126378930579,0.0364400465954155,15292.439,0.05523328612937025,305.31026224595934
