time,shunt_resistance
2023-10-12 15:54:34.597067, 47.1289157
2023-10-12 15:54:35.369450, 47.128886
2023-10-12 15:54:36.157663, 47.1290348
2023-10-12 15:54:36.915471, 47.1287073
2023-10-12 15:54:37.687567, 47.1288264
2023-10-12 15:54:38.460746, 47.1290051
2023-10-12 15:54:39.230113, 47.1296899
2023-10-12 15:54:40.018436, 47.1298388
2023-10-12 15:54:40.781878, 47.1293624
2023-10-12 15:54:41.556734, 47.1301067
2023-10-12 15:54:42.330207, 47.1296303
2023-10-12 15:54:43.098963, 47.1296303
2023-10-12 15:54:43.888783, 47.1296899
2023-10-12 15:54:44.649944, 47.1293624
2023-10-12 15:54:45.439908, 47.1297792
2023-10-12 15:54:46.207981, 47.1292433
2023-10-12 15:54:46.981829, 47.1289455
2023-10-12 15:54:47.742477, 47.1290944
2023-10-12 15:54:48.521447, 47.1294517
2023-10-12 15:54:49.295480, 47.1293326
2023-10-12 15:54:50.070178, 47.1295708
2023-10-12 15:54:50.845405, 47.1301365
2023-10-12 15:54:51.612050, 47.1296006
2023-10-12 15:54:52.385688, 47.1300174
2023-10-12 15:54:53.158403, 47.1291837
2023-10-12 15:54:53.927328, 47.1292135
2023-10-12 15:54:54.719086, 47.1297494
2023-10-12 15:54:55.492051, 47.1293624
2023-10-12 15:54:56.273001, 47.1286478
2023-10-12 15:54:57.044437, 47.1296303
2023-10-12 15:54:57.818599, 47.1296899
2023-10-12 15:54:58.584832, 47.1291837
2023-10-12 15:54:59.358540, 47.1290646
2023-10-12 15:55:00.139162, 47.1295112
2023-10-12 15:55:00.912797, 47.1294219
2023-10-12 15:55:01.693324, 47.1294219
2023-10-12 15:55:02.458721, 47.1299876
2023-10-12 15:55:03.232990, 47.1296899
2023-10-12 15:55:04.007629, 47.1296899
2023-10-12 15:55:04.778554, 47.130077
2023-10-12 15:55:05.554430, 47.1298685
2023-10-12 15:55:06.348762, 47.130077
2023-10-12 15:55:07.109594, 47.129809
2023-10-12 15:55:07.884638, 47.1291242
2023-10-12 15:55:08.670813, 47.1297494
2023-10-12 15:55:09.439074, 47.1294219
2023-10-12 15:55:10.211688, 47.1294517
2023-10-12 15:55:10.994818, 47.128886
2023-10-12 15:55:11.753696, 47.1292433
2023-10-12 15:55:12.526378, 47.1300472
2023-10-12 15:55:13.292954, 47.1297197
2023-10-12 15:55:14.067064, 47.1290646
2023-10-12 15:55:14.840100, 47.1295112
2023-10-12 15:55:15.615022, 47.129809
2023-10-12 15:55:16.405361, 47.1294219
2023-10-12 15:55:17.178213, 47.1294815
2023-10-12 15:55:17.943093, 47.1290646
2023-10-12 15:55:18.730186, 47.1294517
2023-10-12 15:55:19.519749, 47.129541
2023-10-12 15:55:20.271118, 47.1294815
2023-10-12 15:55:21.039425, 47.1290646
2023-10-12 15:55:21.820744, 47.1293921
2023-10-12 15:55:22.597791, 47.1291242
2023-10-12 15:55:23.366545, 47.1294815
2023-10-12 15:55:24.133665, 47.1293624
2023-10-12 15:55:24.913528, 47.1290646
2023-10-12 15:55:25.693940, 47.1297792
2023-10-12 15:55:26.462380, 47.1290646
2023-10-12 15:55:27.228586, 47.1289455
2023-10-12 15:55:28.021116, 47.1295708
2023-10-12 15:55:28.789652, 47.1293028
2023-10-12 15:55:29.563036, 47.1296899
2023-10-12 15:55:30.350931, 47.129273
2023-10-12 15:55:31.113386, 47.1291539
2023-10-12 15:55:31.881563, 47.1291242
2023-10-12 15:55:32.678292, 47.1295112
2023-10-12 15:55:33.440748, 47.1293326
2023-10-12 15:55:34.221584, 47.1293326
2023-10-12 15:55:34.989855, 47.1295112
2023-10-12 15:55:35.775443, 47.1295708
2023-10-12 15:55:36.550835, 47.1297197
2023-10-12 15:55:37.303248, 47.1296303
2023-10-12 15:55:38.083676, 47.129809
2023-10-12 15:55:38.859773, 47.1298685
2023-10-12 15:55:39.630692, 47.1303449
2023-10-12 15:55:40.397147, 47.1299876
2023-10-12 15:55:41.175277, 47.1298685
2023-10-12 15:55:41.952396, 47.129541
2023-10-12 15:55:42.736509, 47.1297792
2023-10-12 15:55:43.510474, 47.129541
2023-10-12 15:55:44.284417, 47.130077
2023-10-12 15:55:45.059271, 47.1301365
2023-10-12 15:55:45.831130, 47.1295112
2023-10-12 15:55:46.612008, 47.1301961
2023-10-12 15:55:47.381175, 47.1302258
2023-10-12 15:55:48.162999, 47.1296006
2023-10-12 15:55:48.921422, 47.130077
2023-10-12 15:55:49.694629, 47.1293028
2023-10-12 15:55:50.467792, 47.1297494
2023-10-12 15:55:51.304433, 47.1358533
2023-10-12 15:55:52.074970, 47.1303152
2023-10-12 15:55:52.848913, 47.129541
2023-10-12 15:55:53.624481, 47.1296601
2023-10-12 15:55:54.401038, 47.1295112
2023-10-12 15:55:55.177442, 47.1296303
2023-10-12 15:55:55.949663, 47.129541
2023-10-12 15:55:56.724186, 47.1295112
2023-10-12 15:55:57.498779, 47.1300174
2023-10-12 15:55:58.272287, 47.1297197
2023-10-12 15:55:59.042388, 47.1298983
2023-10-12 15:55:59.816018, 47.129809
2023-10-12 15:56:00.592602, 47.1291837
2023-10-12 15:56:01.362569, 47.1292433
2023-10-12 15:56:02.128507, 47.1288264
2023-10-12 15:56:02.918319, 47.1287371
2023-10-12 15:56:03.693102, 47.128886
2023-10-12 15:56:04.468374, 47.1289157
2023-10-12 15:56:05.239094, 47.1291242
2023-10-12 15:56:06.015109, 47.1293624
2023-10-12 15:56:06.794382, 47.1290051
2023-10-12 15:56:07.569349, 47.129541
2023-10-12 15:56:08.343968, 47.1294219
2023-10-12 15:56:09.118907, 47.1297494
2023-10-12 15:56:09.893255, 47.1284989
2023-10-12 15:56:10.664796, 47.1289753
2023-10-12 15:56:11.440030, 47.1289455
2023-10-12 15:56:12.215412, 47.1290646
2023-10-12 15:56:12.983667, 47.1291242
2023-10-12 15:56:13.760227, 47.12835
2023-10-12 15:56:14.528616, 47.1290348
2023-10-12 15:56:15.310178, 47.1290646
2023-10-12 15:56:16.084779, 47.1289157
2023-10-12 15:56:16.860022, 47.1287371
2023-10-12 15:56:17.635341, 47.1288562
2023-10-12 15:56:18.409910, 47.129273
2023-10-12 15:56:19.193189, 47.1294219
2023-10-12 15:56:19.967955, 47.1289753
2023-10-12 15:56:20.738337, 47.1285882
2023-10-12 15:56:21.514032, 47.1287371
2023-10-12 15:56:22.289618, 47.1287073
2023-10-12 15:56:23.059904, 47.128618
2023-10-12 15:56:23.829984, 47.1288264
2023-10-12 15:56:24.606592, 47.1285287
2023-10-12 15:56:25.376589, 47.1289455
2023-10-12 15:56:26.148519, 47.1285882
2023-10-12 15:56:26.919759, 47.1285584
2023-10-12 15:56:27.695961, 47.1294219
2023-10-12 15:56:28.476995, 47.1287073
2023-10-12 15:56:29.249943, 47.1290646
2023-10-12 15:56:30.027845, 47.1288264
2023-10-12 15:56:30.800611, 47.1282011
2023-10-12 15:56:31.571395, 47.1296899
2023-10-12 15:56:32.344198, 47.1296006
2023-10-12 15:56:33.123057, 47.1290051
2023-10-12 15:56:33.900305, 47.1294219
2023-10-12 15:56:34.669832, 47.1289157
2023-10-12 15:56:35.444042, 47.1290944
2023-10-12 15:56:36.203814, 47.1287371
2023-10-12 15:56:36.986272, 47.1288264
2023-10-12 15:56:37.759969, 47.1290944
2023-10-12 15:56:38.537147, 47.1286775
2023-10-12 15:56:39.306845, 47.1290646
2023-10-12 15:56:40.080730, 47.128886
2023-10-12 15:56:40.858742, 47.1287966
2023-10-12 15:56:41.632689, 47.129541
2023-10-12 15:56:42.414924, 47.1292433
2023-10-12 15:56:43.191190, 47.1291242
2023-10-12 15:56:43.964581, 47.129273
2023-10-12 15:56:44.737248, 47.1295112
2023-10-12 15:56:45.511051, 47.1288264
2023-10-12 15:56:46.286791, 47.128886
2023-10-12 15:56:47.061991, 47.12835
2023-10-12 15:56:47.836774, 47.1292135
2023-10-12 15:56:48.610988, 47.1287371
2023-10-12 15:56:49.387537, 47.1284989
2023-10-12 15:56:50.164762, 47.1284989
2023-10-12 15:56:50.938807, 47.1289455
2023-10-12 15:56:51.707795, 47.1284691
2023-10-12 15:56:52.497218, 47.1294815
2023-10-12 15:56:53.270401, 47.129541
2023-10-12 15:56:54.040376, 47.1294517
2023-10-12 15:56:54.816752, 47.1287371
2023-10-12 15:56:55.591480, 47.1290051
2023-10-12 15:56:56.367474, 47.1290051
2023-10-12 15:56:57.142282, 47.128886
2023-10-12 15:56:57.917039, 47.1287073
2023-10-12 15:56:58.691916, 47.1291539
2023-10-12 15:56:59.460832, 47.1288562
2023-10-12 15:57:00.238626, 47.1290944
2023-10-12 15:57:01.011906, 47.1288264
2023-10-12 15:57:01.788142, 47.1293326
2023-10-12 15:57:02.562730, 47.1293326
2023-10-12 15:57:03.332048, 47.1291242
2023-10-12 15:57:04.100304, 47.1293921
2023-10-12 15:57:04.889182, 47.1293624
2023-10-12 15:57:05.662346, 47.1288562
2023-10-12 15:57:06.431856, 47.129273
2023-10-12 15:57:07.207859, 47.1291242
2023-10-12 15:57:07.981999, 47.1292433
2023-10-12 15:57:08.761614, 47.1294517
2023-10-12 15:57:09.538354, 47.1288264
2023-10-12 15:57:10.308997, 47.129541
2023-10-12 15:57:11.079714, 47.1291242
2023-10-12 15:57:11.856900, 47.1291837
2023-10-12 15:57:12.627521, 47.1291242
2023-10-12 15:57:13.401418, 47.1293028
2023-10-12 15:57:14.177124, 47.128886
2023-10-12 15:57:14.947570, 47.1285287
2023-10-12 15:57:15.723208, 47.1288562
2023-10-12 15:57:16.492908, 47.1294815
2023-10-12 15:57:17.269768, 47.1289753
2023-10-12 15:57:18.049114, 47.1294219
2023-10-12 15:57:18.822261, 47.1290348
2023-10-12 15:57:19.593513, 47.1282309
2023-10-12 15:57:20.366089, 47.1287371
2023-10-12 15:57:21.137497, 47.1285882
2023-10-12 15:57:21.908525, 47.1281714
2023-10-12 15:57:22.687081, 47.1282905
2023-10-12 15:57:23.463080, 47.1284989
2023-10-12 15:57:24.239474, 47.128618
2023-10-12 15:57:25.012902, 47.128886
2023-10-12 15:57:25.789893, 47.1284691
2023-10-12 15:57:26.565557, 47.12835
2023-10-12 15:57:27.340973, 47.1287371
2023-10-12 15:57:28.122171, 47.1288562
2023-10-12 15:57:28.898426, 47.1290646
2023-10-12 15:57:29.672900, 47.1287073
2023-10-12 15:57:30.443125, 47.1279034
2023-10-12 15:57:31.216510, 47.1279034
2023-10-12 15:57:31.989209, 47.1279927
2023-10-12 15:57:32.774299, 47.1280225
2023-10-12 15:57:33.541811, 47.1282905
2023-10-12 15:57:34.318155, 47.1287371
2023-10-12 15:57:35.093685, 47.1288562
2023-10-12 15:57:35.868921, 47.1284393
2023-10-12 15:57:36.640330, 47.1284393
2023-10-12 15:57:37.410028, 47.1282607
2023-10-12 15:57:38.178876, 47.129273
2023-10-12 15:57:38.950421, 47.1286478
2023-10-12 15:57:39.719918, 47.1291539
2023-10-12 15:57:40.488860, 47.1282011
2023-10-12 15:57:41.263543, 47.1288562
2023-10-12 15:57:42.033385, 47.1288562
2023-10-12 15:57:42.808925, 47.1284989
2023-10-12 15:57:43.584396, 47.1285882
2023-10-12 15:57:44.363390, 47.1286478
2023-10-12 15:57:45.136881, 47.1288264
2023-10-12 15:57:45.913993, 47.1289455
2023-10-12 15:57:46.690312, 47.128618
2023-10-12 15:57:47.464990, 47.1291837
2023-10-12 15:57:48.233466, 47.1289753
2023-10-12 15:57:49.005586, 47.1283798
2023-10-12 15:57:49.784523, 47.1285287
2023-10-12 15:57:50.560558, 47.1289455
2023-10-12 15:57:51.330785, 47.1287966
2023-10-12 15:57:52.104293, 47.1288264
2023-10-12 15:57:52.879588, 47.1289753
2023-10-12 15:57:53.657409, 47.1289157
2023-10-12 15:57:54.432996, 47.1291837
2023-10-12 15:57:55.207723, 47.1287966
2023-10-12 15:57:55.977125, 47.1291837
2023-10-12 15:57:56.749337, 47.1289157
2023-10-12 15:57:57.513080, 47.1291539
2023-10-12 15:57:58.302971, 47.1295112
2023-10-12 15:57:59.074758, 47.1291539
2023-10-12 15:57:59.847913, 47.1290646
2023-10-12 15:58:00.621291, 47.1291837
2023-10-12 15:58:01.390964, 47.1289753
2023-10-12 15:58:02.165461, 47.1291242
2023-10-12 15:58:02.944624, 47.1290348
2023-10-12 15:58:03.714917, 47.1293326
2023-10-12 15:58:04.488873, 47.1290348
2023-10-12 15:58:05.261116, 47.1290646
2023-10-12 15:58:06.038562, 47.129809
2023-10-12 15:58:06.809372, 47.1288264
2023-10-12 15:58:07.580455, 47.1291242
2023-10-12 15:58:08.353112, 47.1292135
2023-10-12 15:58:09.128993, 47.128886
2023-10-12 15:58:09.899272, 47.128618
2023-10-12 15:58:10.673605, 47.1289753
2023-10-12 15:58:11.452986, 47.1287966
2023-10-12 15:58:12.231057, 47.1286478
2023-10-12 15:58:13.001981, 47.1290944
2023-10-12 15:58:13.774001, 47.1291242
2023-10-12 15:58:14.548012, 47.1291837
2023-10-12 15:58:15.313386, 47.129541
2023-10-12 15:58:16.090460, 47.1289157
2023-10-12 15:58:16.859786, 47.1290051
2023-10-12 15:58:17.638342, 47.1288562
2023-10-12 15:58:18.415176, 47.1289157
2023-10-12 15:58:19.190824, 47.1297197
2023-10-12 15:58:19.963057, 47.1294219
2023-10-12 15:58:20.738794, 47.1291242
2023-10-12 15:58:21.511728, 47.1294219
2023-10-12 15:58:22.285204, 47.1292135
2023-10-12 15:58:23.060738, 47.1289753
2023-10-12 15:58:23.836430, 47.1289157
2023-10-12 15:58:24.605474, 47.1293624
2023-10-12 15:58:25.380332, 47.1294517
2023-10-12 15:58:26.156918, 47.1299579
2023-10-12 15:58:26.931838, 47.1295112
2023-10-12 15:58:27.709366, 47.1294517
2023-10-12 15:58:28.483114, 47.1287966
2023-10-12 15:58:29.254375, 47.1289157
2023-10-12 15:58:30.029600, 47.1291539
2023-10-12 15:58:30.805728, 47.1287371
2023-10-12 15:58:31.580842, 47.1293921
2023-10-12 15:58:32.355890, 47.1290646
2023-10-12 15:58:33.131637, 47.1293326
2023-10-12 15:58:33.902262, 47.1290051
2023-10-12 15:58:34.671576, 47.1288562
2023-10-12 15:58:35.446288, 47.1294219
2023-10-12 15:58:36.221527, 47.1290646
2023-10-12 15:58:36.991892, 47.1290646
2023-10-12 15:58:37.769144, 47.129273
2023-10-12 15:58:38.536520, 47.1291539
2023-10-12 15:58:39.311586, 47.1293624
2023-10-12 15:58:40.080669, 47.1290944
2023-10-12 15:58:40.856919, 47.1296303
2023-10-12 15:58:41.627723, 47.1291837
2023-10-12 15:58:42.390318, 47.1294517
2023-10-12 15:58:43.166364, 47.1298983
2023-10-12 15:58:43.934200, 47.129541
2023-10-12 15:58:44.708436, 47.1294517
2023-10-12 15:58:45.483743, 47.1290944
2023-10-12 15:58:46.257311, 47.1288264
2023-10-12 15:58:47.033591, 47.1292135
2023-10-12 15:58:47.803730, 47.1290944
2023-10-12 15:58:48.574970, 47.1290646
2023-10-12 15:58:49.346364, 47.1299281
2023-10-12 15:58:50.115302, 47.1296006
2023-10-12 15:58:50.890965, 47.1290051
2023-10-12 15:58:51.655835, 47.1291242
2023-10-12 15:58:52.434121, 47.1290051
2023-10-12 15:58:53.211438, 47.1294219
2023-10-12 15:58:53.989279, 47.1291539
2023-10-12 15:58:54.758203, 47.1291837
2023-10-12 15:58:55.536250, 47.1295112
2023-10-12 15:58:56.303365, 47.1296006
2023-10-12 15:58:57.073747, 47.1293624
2023-10-12 15:58:57.850142, 47.1289157
2023-10-12 15:58:58.623475, 47.1290348
2023-10-12 15:58:59.398072, 47.1294517
2023-10-12 15:59:00.172836, 47.1289455
2023-10-12 15:59:00.943122, 47.1285882
2023-10-12 15:59:01.718111, 47.1290646
2023-10-12 15:59:02.492399, 47.1289753
2023-10-12 15:59:03.267659, 47.1294219
2023-10-12 15:59:04.037766, 47.1293921
2023-10-12 15:59:04.807626, 47.1297494
2023-10-12 15:59:05.584053, 47.129541
2023-10-12 15:59:06.356259, 47.1294815
2023-10-12 15:59:07.125898, 47.1296006
2023-10-12 15:59:07.908739, 47.1296303
2023-10-12 15:59:08.688596, 47.1292135
2023-10-12 15:59:09.460308, 47.1296899
2023-10-12 15:59:10.236652, 47.1296303
2023-10-12 15:59:11.005129, 47.1297792
2023-10-12 15:59:11.782083, 47.1299876
2023-10-12 15:59:12.557527, 47.1295708
2023-10-12 15:59:13.331105, 47.1300174
2023-10-12 15:59:14.101455, 47.1301365
2023-10-12 15:59:14.878613, 47.1296006
2023-10-12 15:59:15.647869, 47.1294219
2023-10-12 15:59:16.427349, 47.129541
2023-10-12 15:59:17.201657, 47.1300472
2023-10-12 15:59:17.973636, 47.1297494
2023-10-12 15:59:18.749211, 47.1299579
2023-10-12 15:59:19.528471, 47.1294219
2023-10-12 15:59:20.298629, 47.1296006
2023-10-12 15:59:21.074066, 47.1299281
2023-10-12 15:59:21.849492, 47.1296899
2023-10-12 15:59:22.623278, 47.1293326
2023-10-12 15:59:23.395548, 47.1294517
2023-10-12 15:59:24.165505, 47.1295708
2023-10-12 15:59:24.934370, 47.1292135
2023-10-12 15:59:25.708304, 47.1294219
2023-10-12 15:59:26.487465, 47.129273
2023-10-12 15:59:27.262709, 47.1297494
2023-10-12 15:59:28.040032, 47.1294815
2023-10-12 15:59:28.806141, 47.1294815
2023-10-12 15:59:29.585402, 47.1290348
2023-10-12 15:59:30.362054, 47.1300472
2023-10-12 15:59:31.134007, 47.1287669
2023-10-12 15:59:31.910073, 47.1290646
2023-10-12 15:59:32.687239, 47.1294219
2023-10-12 15:59:33.464328, 47.1294815
2023-10-12 15:59:34.235808, 47.1291539
2023-10-12 15:59:35.009080, 47.1296006
2023-10-12 15:59:35.779261, 47.1296303
2023-10-12 15:59:36.549692, 47.1297197
2023-10-12 15:59:37.318917, 47.1296006
2023-10-12 15:59:38.095105, 47.1297792
2023-10-12 15:59:38.865919, 47.1293624
2023-10-12 15:59:39.642822, 47.1294815
2023-10-12 15:59:40.412894, 47.1294517
2023-10-12 15:59:41.186379, 47.1296899
2023-10-12 15:59:41.956389, 47.1294517
2023-10-12 15:59:42.734629, 47.1290051
2023-10-12 15:59:43.510734, 47.1290646
2023-10-12 15:59:44.285271, 47.1296601
2023-10-12 15:59:45.067115, 47.1291242
2023-10-12 15:59:45.836251, 47.1293028
2023-10-12 15:59:46.609635, 47.1292135
2023-10-12 15:59:47.376448, 47.129541
2023-10-12 15:59:48.149187, 47.1296006
2023-10-12 15:59:48.923477, 47.1290944
2023-10-12 15:59:49.703308, 47.128886
2023-10-12 15:59:50.479978, 47.1293028
2023-10-12 15:59:51.250018, 47.1294517
2023-10-12 15:59:52.024172, 47.1297494
2023-10-12 15:59:52.795392, 47.1294219
2023-10-12 15:59:53.564710, 47.129541
2023-10-12 15:59:54.338446, 47.1290051
2023-10-12 15:59:55.114518, 47.1296601
2023-10-12 15:59:55.890232, 47.1297494
2023-10-12 15:59:56.666497, 47.129541
2023-10-12 15:59:57.444409, 47.1297494
2023-10-12 15:59:58.209796, 47.129809
2023-10-12 15:59:58.992019, 47.1292433
2023-10-12 15:59:59.769371, 47.1297792
2023-10-12 16:00:00.536188, 47.1300174
2023-10-12 16:00:01.311841, 47.129541
2023-10-12 16:00:02.093355, 47.1294815
2023-10-12 16:00:02.870239, 47.1293326
2023-10-12 16:00:03.640038, 47.1287966
2023-10-12 16:00:04.415687, 47.1288562
2023-10-12 16:00:05.192022, 47.1296899
2023-10-12 16:00:05.966080, 47.1290646
2023-10-12 16:00:06.740780, 47.1296303
2023-10-12 16:00:07.517907, 47.1293028
2023-10-12 16:00:08.297217, 47.1298685
2023-10-12 16:00:09.068253, 47.1293624
2023-10-12 16:00:09.843501, 47.1299876
2023-10-12 16:00:10.617611, 47.1298983
2023-10-12 16:00:12.067113, 47.1356747
2023-10-12 16:00:12.789791, 47.1296899
2023-10-12 16:00:13.510671, 47.1297197
2023-10-12 16:00:14.232251, 47.1296899
2023-10-12 16:00:14.956789, 47.1293921
2023-10-12 16:00:15.678823, 47.1294517
2023-10-12 16:00:16.405277, 47.1298388
2023-10-12 16:00:17.123892, 47.1293624
2023-10-12 16:00:17.894311, 47.1290944
2023-10-12 16:00:18.682632, 47.1291242
2023-10-12 16:00:19.451083, 47.1289455
2023-10-12 16:00:20.223554, 47.1294219
2023-10-12 16:00:21.003160, 47.1293624
2023-10-12 16:00:21.773239, 47.1289157
2023-10-12 16:00:22.539793, 47.1290348
2023-10-12 16:00:23.312250, 47.1288562
2023-10-12 16:00:24.104171, 47.1290348
2023-10-12 16:00:24.870918, 47.1290646
2023-10-12 16:00:25.636896, 47.1295708
2023-10-12 16:00:26.428078, 47.1290646
2023-10-12 16:00:27.194282, 47.1296006
2023-10-12 16:00:27.975997, 47.1300174
2023-10-12 16:00:28.744276, 47.1294219
2023-10-12 16:00:29.519852, 47.1296006
2023-10-12 16:00:30.294005, 47.1301663
2023-10-12 16:00:31.068962, 47.1294815
2023-10-12 16:00:31.842247, 47.1298685
2023-10-12 16:00:32.613871, 47.1297792
2023-10-12 16:00:33.379851, 47.1298685
2023-10-12 16:00:34.165584, 47.1301067
2023-10-12 16:00:34.934040, 47.1297494
2023-10-12 16:00:35.702642, 47.1293921
2023-10-12 16:00:36.475176, 47.1293921
2023-10-12 16:00:37.256085, 47.1297494
2023-10-12 16:00:38.023983, 47.129809
2023-10-12 16:00:38.796595, 47.129541
2023-10-12 16:00:39.572625, 47.129809
2023-10-12 16:00:40.344982, 47.1300472
2023-10-12 16:00:41.121163, 47.1291242
2023-10-12 16:00:41.894919, 47.1298983
2023-10-12 16:00:42.667224, 47.1301961
2023-10-12 16:00:43.436252, 47.1299876
2023-10-12 16:00:44.211229, 47.1297494
2023-10-12 16:00:44.984846, 47.129809
2023-10-12 16:00:45.763061, 47.1294815
2023-10-12 16:00:46.550280, 47.1298388
2023-10-12 16:00:47.326798, 47.1296303
2023-10-12 16:00:48.092336, 47.129809
2023-10-12 16:00:48.858275, 47.1298983
2023-10-12 16:00:49.646384, 47.1297792
2023-10-12 16:00:50.405401, 47.1301067
2023-10-12 16:00:51.195073, 47.1296303
2023-10-12 16:00:51.961662, 47.1295112
2023-10-12 16:00:52.738090, 47.1294517
2023-10-12 16:00:53.500298, 47.1294815
2023-10-12 16:00:54.287085, 47.1290051
2023-10-12 16:00:55.055895, 47.1290348
2023-10-12 16:00:55.836905, 47.1292135
2023-10-12 16:00:56.598414, 47.1294517
2023-10-12 16:00:57.440277, 47.1358236
2023-10-12 16:00:58.235867, 47.1303449
2023-10-12 16:00:59.008296, 47.1299579
2023-10-12 16:00:59.782981, 47.1294815
2023-10-12 16:01:00.555743, 47.1293921
2023-10-12 16:01:01.327455, 47.1293028
2023-10-12 16:01:02.108734, 47.129541
2023-10-12 16:01:02.880248, 47.1299876
2023-10-12 16:01:03.652759, 47.1293326
2023-10-12 16:01:04.427190, 47.1295112
2023-10-12 16:01:05.196758, 47.129809
2023-10-12 16:01:05.967004, 47.1296303
2023-10-12 16:01:06.740281, 47.1296006
2023-10-12 16:01:07.510695, 47.129541
2023-10-12 16:01:08.286051, 47.1299579
2023-10-12 16:01:09.062286, 47.1291837
2023-10-12 16:01:09.832832, 47.1291539
2023-10-12 16:01:10.602217, 47.1291539
2023-10-12 16:01:11.376843, 47.1289753
2023-10-12 16:01:12.150916, 47.1293624
2023-10-12 16:01:12.927891, 47.1287966
2023-10-12 16:01:13.703234, 47.1293921
2023-10-12 16:01:14.478274, 47.1291837
2023-10-12 16:01:15.252739, 47.1296601
2023-10-12 16:01:16.029351, 47.1293326
2023-10-12 16:01:16.806089, 47.1299876
2023-10-12 16:01:17.579606, 47.1296303
2023-10-12 16:01:18.352626, 47.1298685
2023-10-12 16:01:19.127238, 47.1296303
2023-10-12 16:01:19.901369, 47.1296899
2023-10-12 16:01:20.679946, 47.1293921
2023-10-12 16:01:21.452378, 47.1296899
2023-10-12 16:01:22.226732, 47.1295708
2023-10-12 16:01:22.991716, 47.129541
2023-10-12 16:01:23.773454, 47.129273
2023-10-12 16:01:24.547348, 47.1299579
2023-10-12 16:01:25.317567, 47.1296303
2023-10-12 16:01:26.093232, 47.1294815
2023-10-12 16:01:26.863179, 47.1300174
2023-10-12 16:01:27.633166, 47.129541
2023-10-12 16:01:28.406441, 47.1298983
2023-10-12 16:01:29.178493, 47.1300174
2023-10-12 16:01:29.949741, 47.1298685
2023-10-12 16:01:30.730954, 47.1297494
2023-10-12 16:01:31.500741, 47.129809
2023-10-12 16:01:32.278682, 47.1299876
2023-10-12 16:01:33.042136, 47.1293624
2023-10-12 16:01:33.816548, 47.1299876
2023-10-12 16:01:34.593558, 47.1299281
2023-10-12 16:01:35.363108, 47.1305534
2023-10-12 16:01:36.141075, 47.1301663
2023-10-12 16:01:36.920018, 47.1293028
2023-10-12 16:01:37.693833, 47.1300472
2023-10-12 16:01:38.463461, 47.1300472
2023-10-12 16:01:39.236803, 47.1299579
2023-10-12 16:01:40.013743, 47.1296899
2023-10-12 16:01:40.787375, 47.1295112
2023-10-12 16:01:41.559924, 47.1297792
2023-10-12 16:01:42.336775, 47.1293326
2023-10-12 16:01:43.104792, 47.1298983
2023-10-12 16:01:43.880277, 47.1294815
2023-10-12 16:01:44.656769, 47.1288562
2023-10-12 16:01:45.423163, 47.1292135
2023-10-12 16:01:46.202952, 47.1294219
2023-10-12 16:01:46.969170, 47.1297792
2023-10-12 16:01:47.744670, 47.1295708
2023-10-12 16:01:48.518826, 47.1294219
2023-10-12 16:01:49.293941, 47.129541
2023-10-12 16:01:50.069693, 47.1291539
2023-10-12 16:01:50.840428, 47.1291837
2023-10-12 16:01:51.610961, 47.1294815
2023-10-12 16:01:52.372821, 47.1294219
2023-10-12 16:01:53.158971, 47.129541
2023-10-12 16:01:53.934657, 47.1296601
2023-10-12 16:01:54.707016, 47.1297494
2023-10-12 16:01:55.472620, 47.1297197
2023-10-12 16:01:56.249594, 47.129541
2023-10-12 16:01:57.028560, 47.1293028
2023-10-12 16:01:57.804382, 47.1294219
2023-10-12 16:01:58.581855, 47.1296899
2023-10-12 16:01:59.365153, 47.129273
2023-10-12 16:02:00.133926, 47.129809
2023-10-12 16:02:00.909373, 47.1292433
2023-10-12 16:02:01.685474, 47.1292135
2023-10-12 16:02:02.460176, 47.1296303
2023-10-12 16:02:03.234169, 47.1290051
2023-10-12 16:02:04.012466, 47.1290944
2023-10-12 16:02:04.778655, 47.1291242
2023-10-12 16:02:05.553395, 47.1290051
2023-10-12 16:02:06.327602, 47.1298685
2023-10-12 16:02:07.105266, 47.1300174
2023-10-12 16:02:07.877315, 47.1290646
2023-10-12 16:02:08.645656, 47.1291242
2023-10-12 16:02:09.414733, 47.128886
2023-10-12 16:02:10.188381, 47.1288264
2023-10-12 16:02:10.968182, 47.1293921
2023-10-12 16:02:11.744773, 47.1300174
2023-10-12 16:02:12.521468, 47.1299579
2023-10-12 16:02:13.290595, 47.1297197
2023-10-12 16:02:14.063415, 47.1296006
2023-10-12 16:02:14.840704, 47.1297197
2023-10-12 16:02:15.615246, 47.1304343
2023-10-12 16:02:16.393058, 47.1305236
2023-10-12 16:02:17.163022, 47.1293326
2023-10-12 16:02:17.941865, 47.1296601
2023-10-12 16:02:18.702785, 47.1288562
2023-10-12 16:02:19.490295, 47.1294219
2023-10-12 16:02:20.265000, 47.1297494
2023-10-12 16:02:21.035575, 47.1298685
2023-10-12 16:02:21.812861, 47.1296899
2023-10-12 16:02:22.598931, 47.1299579
2023-10-12 16:02:23.370091, 47.1296006
2023-10-12 16:02:24.144708, 47.129809
2023-10-12 16:02:24.917146, 47.1293028
2023-10-12 16:02:25.690593, 47.1297494
2023-10-12 16:02:26.465905, 47.1295708
2023-10-12 16:02:27.235302, 47.1298983
